genero,jornada,zona,estado_civil,ocupacion,nivel_de_formacion,medio_de_transporte,municipio_direccion,tipo_programa,programa,eps,edad,estrato,semestre_periodo,estrato_imputado,transporte_imputado,edad_imputada,anio_matricula,estado,desercion
Masculino,NOCHE,Urbana,Unión libre,Sin registro,Sin registro,Transporte público,Envigado,Tecnico Laboral,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,Sin registro,46,3,2,0,1,0,2014.0,Inactivo,1
Masculino,NOCHE,Urbana - rural,Soltero(a),Independiente,Media,A pie,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,EPS Sura,27,3,1,0,0,0,2019.0,Graduado,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Salud Total EPS,16,2,2,0,0,0,2021.0,Inactivo,0
Masculino,MEDIA TÉCNICA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA MERCADEO Y VENTAS,Sin registro,21,3,1,1,1,0,2018.0,Cancelado,1
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Caldas,Tecnico Laboral,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),Salud Total EPS,22,2,1,0,0,0,2016.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Fuerzas Militares,18,3,1,0,0,0,2021.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Moto,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Coomeva EPS,33,2,2,0,0,0,2015.0,Graduado,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Automóvil,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Salud Total EPS,15,3,2,0,0,0,2021.0,Activo,0
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante superior,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Savia Salud,17,2,2,0,0,0,2020.0,Inactivo,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,Salud Total EPS,19,2,1,0,0,0,2020.0,Graduado,0
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Básica secundaria,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA MECÁNICA MOTOS,EPS Sura,17,2,1,0,0,0,2020.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Pregrado,Transporte público,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,36,2,2,0,0,0,2016.0,Aplazamiento Semestre,1
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),EPS Sura,21,2,2,0,0,0,2018.0,Cancelado,1
Femenino,NOCHE,Urbana,Unión libre,Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),EPS Sura,33,2,1,0,0,0,2015.0,Graduado,0
Femenino,NOCHE,Urbana,Casado(a),Independiente,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,50,2,1,0,0,0,2018.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,28T-TÉCNICO LABORAL EN PANADERIA (Estudiantes Antiguos),Sin registro,24,2,2,0,0,0,2018.0,Sancionado,1
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,17,2,2,0,1,0,2020.0,Cancelado,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante básica,Media,Transporte público,Envigado,Tecnico Laboral,15T-TÉCNICO LABORAL EN ELECTRICIDAD (Estudiantes Antiguos),EPS Sura,20,2,1,0,0,0,2018.0,Sancionado,1
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Sin registro,Sin registro,A pie,Medellín,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Salud Total EPS,16,3,2,0,0,0,2020.0,Inactivo,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),EPS Sura,23,3,2,0,0,0,2016.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Básica secundaria,Bicicleta,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,SISBEN,25,3,2,0,0,0,2016.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Sin registro,31,2,1,0,1,0,2015.0,Graduado,0
Femenino,MEDIA TÉCNICA,Rural,Soltero(a),Estudiante básica,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,16,2,2,0,0,0,2020.0,Cancelado,1
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,36,3,2,1,1,0,2020.0,Activo,0
Femenino,MEDIA TÉCNICA,Urbana,Sin registro,Sin registro,Sin registro,A pie,Medellín,Media Tecnica,MEDIA TECNICA MARKETING DIGITAL,EPS Sura,16,3,1,0,0,0,2021.0,Activo,0
Femenino,DIURNA,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,06T-TÉCNICO LABORAL EN ATENCIÓN Y CUIDADO AL ADULTO MAYOR EN EL DOMICILIO,SISBEN,57,2,2,0,1,0,2016.0,Inactivo,1
Masculino,NOCHE,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,CURSO EXTENSIÓN EXCEL,Sin registro,31,3,1,1,1,0,2019.0,Inactivo,1
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Empleado,Sin registro,Ruta escolar,Itagui,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,16,3,2,0,0,0,2020.0,Inactivo,0
Femenino,NOCHE,Rural,Soltero(a),Independiente,Media,Transporte público,Envigado,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),MEDIMAS,26,2,2,0,0,0,2019.0,Aplazamiento Semestre,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Otro,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Salud Total EPS,40,2,2,0,0,0,2016.0,Graduado,0
Femenino,NOCHE,Urbana,Unión libre,Desempleado,Básica secundaria,Transporte público,Itagui,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),Sanidad Militar,27,2,2,0,0,0,2015.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante básica,Media,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Sin registro,22,2,1,0,0,0,2018.0,Inactivo,1
Masculino,NOCHE,Urbana,Casado(a),Empleado,Básica secundaria,Transporte público,Medellín,Tecnico Laboral,15T-TÉCNICO LABORAL EN ELECTRICIDAD (Estudiantes Antiguos),EPS Sura,55,2,1,0,0,0,2017.0,Inactivo,1
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),SISBEN,27,1,2,0,0,0,2016.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,13T-TÉCNICO LABORAL EN AUXILIAR EN SEGURIDAD OCUPACIONAL,Salud Total EPS,36,3,2,0,0,0,2020.0,Sancionado,1
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),Coomeva EPS,23,2,1,0,0,0,2016.0,Inactivo,1
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA CONTAC CENTER,EPS Sura,23,2,1,0,0,0,2015.0,Graduado,0
Masculino,MEDIA TÉCNICA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA MERCADEO Y VENTAS,Sin registro,17,2,1,1,1,0,2019.0,Cancelado,1
Masculino,NOCHE,Urbana,Soltero(a),Independiente,Básica secundaria,Transporte público,Envigado,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),Sin registro,28,3,2,0,0,0,2017.0,Inactivo,1
Masculino,NOCHE,Urbana,Unión libre,Empleado,Media,Transporte público,Envigado,Tecnico Laboral,28T-TÉCNICO LABORAL EN PANADERIA (Estudiantes Antiguos),EPS Sura,32,2,2,0,1,0,2015.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Desempleado,Media,A pie,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,28,2,1,0,0,0,2020.0,Aplazamiento Semestre,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,30,2,1,0,0,0,2016.0,Graduado,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Medellín,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,45,2,2,1,1,0,2020.0,Activo,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,Sin registro,28,2,2,0,0,0,2020.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,31T-TÉCNICO LABORAL EN SISTEMAS (Estudiantes Antiguos),Coomeva EPS,19,4,2,0,0,0,2019.0,Inactivo,1
Femenino,NOCHE,Urbana,Sin registro,Sin registro,Media,Transporte público,Envigado,Tecnico Laboral,13T-TÉCNICO LABORAL EN AUXILIAR EN SEGURIDAD OCUPACIONAL,Sin registro,29,2,2,0,0,0,2021.0,Sancionado,1
Femenino,NOCHE,Urbana,Separado(a),Desempleado,Media,A pie,Medellín,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,50,3,2,0,0,0,2017.0,Inactivo,1
Masculino,NOCHE,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Medellín,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Sin registro,33,2,2,1,1,0,2017.0,Cancelado,1
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Bicicleta,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Sin registro,22,3,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Urbana,Unión libre,Independiente,Básica secundaria,Transporte público,La Estrella,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Coomeva EPS,33,3,2,0,0,0,2017.0,Graduado,0
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Sin registro,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Coomeva EPS,18,3,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Urbana,Casado(a),Empleado,Media,Moto,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Coomeva EPS,33,2,2,0,0,0,2017.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),Cafesalud  EPS,28,1,1,0,0,0,2016.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Sin registro,Básica secundaria,Transporte público,Medellín,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Emdisalud,26,2,1,0,0,0,2017.0,Inactivo,1
Femenino,NOCHE,Urbana,Casado(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,48,2,1,0,0,0,2019.0,Aplazamiento Semestre,1
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,15,2,2,0,0,0,2021.0,Inactivo,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,25,3,2,1,1,0,2020.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Moto,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,24,3,1,0,0,0,2017.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,La Estrella,Tecnico Laboral,TÉCNICO LABORAL EN ELECTRÓNICA Y ELECTRICIDAD AUTOMOTRIZ,Sin registro,27,2,2,0,0,0,2017.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Desempleado,Media,Moto,Envigado,Tecnico Laboral,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,EPS Sura,30,3,1,0,0,0,2020.0,Graduado,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Transporte público,Medellín,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,16,2,2,0,0,0,2020.0,Inactivo,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,17,2,2,0,0,0,2020.0,Inactivo,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Medellín,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,31,2,2,1,1,0,2020.0,Activo,0
Masculino,DIURNA,Urbana,Soltero(a),Desempleado,Media,Transporte público,Envigado,Tecnico Laboral,14T-TÉCNICO LABORAL EN CONTABILIDAD,Savia Salud,37,2,1,0,0,0,2022.0,Activo,0
Femenino,MEDIA TÉCNICA,Rural,Soltero(a),Estudiante básica,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,15,3,2,0,0,0,2021.0,Inactivo,0
Femenino,NOCHE,Urbana,Soltero(a),Independiente,Básica primaria,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Savia Salud,39,3,1,0,0,0,2021.0,Activo,0
Femenino,DIURNA,Urbana,Soltero(a),Desempleado,Básica secundaria,A pie,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,23,3,2,0,0,0,2017.0,Sancionado,1
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,EXT GASTRONOMÍA,Sin registro,39,5,1,0,1,0,2016.0,Inactivo,1
Masculino,NOCHE,Urbana - rural,Soltero(a),Estudiante superior,Media,Transporte público,Copacabana,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Sin registro,27,2,2,0,1,0,2015.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Itagui,Tecnico Laboral,15T-TÉCNICO LABORAL EN ELECTRICIDAD (Estudiantes Antiguos),EPS Sura,29,3,2,0,1,0,2015.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Independiente,Media,Automóvil,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Nueva Promotora de Salud - Nueva EPS,37,3,2,0,0,0,2021.0,Inactivo,0
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,Savia Salud,31,2,1,0,0,0,2022.0,Activo,0
Femenino,NOCHE,Urbana - rural,Soltero(a),Estudiante básica,Básica secundaria,A pie,Medellín,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Savia Salud,23,1,1,0,0,0,2016.0,Graduado,0
Masculino,NOCHE,Urbana,Unión libre,Independiente,Básica secundaria,Transporte público,Envigado,Tecnico Laboral,15T-TÉCNICO LABORAL EN ELECTRICIDAD (Estudiantes Antiguos),EPS Sura,55,2,1,0,0,0,2020.0,Inactivo,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,27,3,2,1,1,0,2021.0,Activo,0
Masculino,DIURNA,Rural,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Sin registro,22,2,2,0,0,0,2019.0,Inactivo,1
Femenino,MEDIA TÉCNICA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Medellín,Media Tecnica,MEDIA TECNICA GASTRONOMÍA INT,Sin registro,22,2,1,1,1,0,2016.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Sin registro,Sin registro,Transporte público,Envigado,Tecnico Laboral,31T-TÉCNICO LABORAL EN SISTEMAS (Estudiantes Antiguos),Sin registro,36,3,1,0,1,0,2014.0,Graduado,0
Masculino,MEDIA TÉCNICA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Medellín,Media Tecnica,MEDIA TÉCNICA MECÁNICA MOTOS,Sin registro,20,2,1,1,1,0,2018.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante básica,Básica secundaria,Moto,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Coomeva EPS,31,3,2,0,0,0,2016.0,Sancionado,1
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Básica secundaria,Moto,Envigado,Tecnico Laboral,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,EPS Sura,28,2,1,0,0,0,2016.0,Graduado,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Sin registro,38,3,2,1,1,0,2016.0,Cancelado,1
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Media,A pie,Envigado,Tecnico Laboral,14T-TÉCNICO LABORAL EN CONTABILIDAD,EPS Sura,28,3,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Básica secundaria,Moto,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),ALIANSALUD EPS S.A.,53,3,1,0,0,0,2016.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Básica secundaria,Transporte público,Envigado,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),EPS Sura,52,2,1,0,0,0,2017.0,Inactivo,1
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,29,3,2,1,1,0,2020.0,Activo,0
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,20,2,1,0,0,0,2020.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Moto,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,33,2,1,0,0,0,2016.0,Graduado,0
Masculino,NOCHE,Urbana,Unión libre,Independiente,Básica secundaria,Transporte público,Envigado,Tecnico Laboral,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,Saludcoop EPS  Organismo Cooperativo,59,3,1,0,0,0,2017.0,Graduado,0
Masculino,NOCHE,Urbana,Casado(a),Independiente,Básica secundaria,Moto,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),EPS Sura,44,3,2,0,0,0,2016.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Medellín,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Sin registro,21,6,2,0,0,0,2019.0,Inactivo,1
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,SISBEN,17,3,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,TÉCNICO LABORAL EN ELECTRÓNICA Y ELECTRICIDAD AUTOMOTRIZ,Sin registro,31,3,2,0,0,0,2015.0,Inactivo,1
Femenino,DIURNA,Urbana,Soltero(a),Desempleado,Media,Transporte público,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),SISBEN,37,2,1,0,0,0,2017.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),SISBEN,33,3,1,0,0,0,2015.0,Inactivo,1
Femenino,NOCHE,Urbana,Sin registro,Estudiante superior,Media,Transporte público,Bello,Tecnico Laboral,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,Sin registro,25,2,1,0,1,0,2015.0,Inactivo,1
Femenino,NOCHE,Urbana,Unión libre,Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Salud Total EPS,21,2,2,0,0,0,2018.0,Activo,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Ruta escolar,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,16,3,2,0,0,0,2020.0,Inactivo,0
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,21T-TÉCNICO LABORAL EN MANTENIMIENTO DE COMPUTADORES Y REDES LOCALES DE DATOS,EPS Sura,17,3,1,0,0,0,2022.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Moto,Envigado,Tecnico Laboral,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,EPS Sura,41,2,2,0,0,0,2017.0,Graduado,0
Femenino,NOCHE,Urbana,Casado(a),Independiente,Media,Moto,Envigado,Tecnico Laboral,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),SISBEN,32,2,1,0,0,0,2018.0,Graduado,0
Masculino,NOCHE,Rural,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,EPS Sura,21,3,2,0,0,0,2019.0,Sancionado,1
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Sin registro,24,3,1,0,1,0,2016.0,Sancionado,1
Masculino,NOCHE,Urbana,Unión libre,Empleado,Media,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Policía Nacional,34,2,1,0,0,0,2022.0,Activo,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Media,A pie,Medellín,Media Tecnica,PROYECTOS FORMATIVOS MEDIA TECNICA,EPS Sura,19,2,2,0,0,0,2019.0,Inactivo,1
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Bicicleta,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,EPS Sura,22,3,2,0,0,0,2019.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Moto,Heliconia,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Cafesalud  EPS,23,1,1,0,0,0,2016.0,Inactivo,1
Masculino,DIURNA,Urbana,Soltero(a),Desempleado,Media,Transporte público,Envigado,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Sin registro,27,3,1,0,0,0,2018.0,Inactivo,1
Masculino,NOCHE,Urbana,Unión libre,Empleado,Media,Transporte público,Envigado,Tecnico Laboral,16T-TÉCNICO LABORAL EN ELECTRICISTA,EPS Sura,18,3,2,0,0,0,2021.0,Inactivo,0
